Customer Key,GeographyKey,Customer Code,Title,Name,Birth Date,Marital Status,Gender,Yearly Income,Total Children,Children At Home,Education,Occupation,House Ownership,Cars Owned,Continent,City,State,Country,Date First Purchase,Customer Type,Company Name
13299,527,24298,,"Yang, Robert",1976/10/07,M,M,60000,0,0,Partial College,Professional,House Owner,2,North America,Palo Alto,California,United States,2003/09/13,Person,
13300,475,24299,,"Gray, Andrea",1976/06/03,S,F,60000,0,0,Partial College,Professional,House Owner,2,North America,Downey,California,United States,2003/09/15,Person,
14048,527,25047,,"Long, Trevor",1973/11/10,M,M,60000,0,0,Partial College,Professional,House Owner,2,North America,Palo Alto,California,United States,2004/06/03,Person,
14958,707,25957,,"Washington, Stephanie",1976/07/10,M,F,60000,0,0,Partial College,Professional,No Owner,2,North America,Woodland Hills,California,United States,2003/12/16,Person,
14960,502,25959,,"Hall, Katherine",1976/11/10,S,F,60000,0,0,Partial College,Professional,No Owner,2,North America,Lemon Grove,California,United States,2003/10/10,Person,
15584,547,26583,,"Patterson, James",1976/08/13,S,M,60000,0,0,Partial College,Professional,No Owner,2,North America,Santa Monica,California,United States,2004/01/16,Person,
16511,445,27510,,"Bailey, Cole",1976/10/03,S,M,60000,0,0,Partial College,Professional,No Owner,2,North America,Burlingame,California,United States,2004/04/29,Person,
16527,430,27526,,"Ma, Ramon",1974/12/10,M,M,60000,0,0,Partial College,Professional,House Owner,2,North America,Beverly Hills,California,United States,2003/09/23,Person,
17146,443,28145,,"Jones, Brandon",1974/11/11,S,M,60000,0,0,Partial College,Professional,No Owner,2,North America,Burbank,California,United States,2001/09/02,Person,
18113,582,29112,,"Powell, Edward",1976/06/24,S,M,60000,0,0,Partial College,Professional,No Owner,2,North America,Bellflower,California,United States,2003/11/12,Person,
18127,443,29126,,"Cox, Chloe",1974/09/26,S,F,60000,0,0,Partial College,Professional,No Owner,2,North America,Burbank,California,United States,2001/12/02,Person,
976,610,11975,,"Garcia, Destiny",1974/10/04,S,F,60000,0,0,High School,Professional,No Owner,2,North America,Chula Vista,California,United States,2004/01/18,Person,
4192,610,15191,,"Kumar, Andres",1974/08/19,S,M,60000,0,0,High School,Professional,No Owner,2,North America,Chula Vista,California,United States,2002/07/11,Person,
6522,610,17521,,"Jenkins, Destiny",1974/06/24,M,F,60000,0,0,High School,Professional,No Owner,2,North America,Chula Vista,California,United States,2004/01/05,Person,
7503,610,18502,,"Madan, Pamela",1974/10/04,M,F,60000,0,0,High School,Professional,House Owner,2,North America,Chula Vista,California,United States,2004/04/06,Person,
9460,610,20459,,"Barnes, Maria",1974/10/07,M,F,60000,0,0,High School,Professional,House Owner,2,North America,Chula Vista,California,United States,2004/01/30,Person,
12128,445,23127,,"Hughes, Haley",1974/09/09,M,F,60000,0,0,High School,Professional,No Owner,2,North America,Burlingame,California,United States,2003/11/12,Person,
12359,469,23358,,"Alvarez, Alberto",1974/04/11,M,M,60000,0,0,High School,Professional,House Owner,2,North America,Colma,California,United States,2004/02/17,Person,
1192,570,12191,,"Washington, Melissa",1954/04/10,M,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,West Covina,California,United States,2003/10/18,Person,
2476,538,13475,,"Allen, Charles",1954/05/05,M,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Redwood City,California,United States,2004/06/12,Person,
2477,691,13476,,"Hall, Timothy",1954/08/21,M,M,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Santa Cruz,California,United States,2003/12/19,Person,
3488,546,14487,,"Hall, Seth",1954/10/06,M,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,San Carlos,California,United States,2003/12/11,Person,
4401,658,15400,,"Roberts, Samuel",1954/09/19,M,M,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Mill Valley,California,United States,2003/11/02,Person,
4402,502,15401,,"Hughes, Rachel",1954/08/16,S,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Lemon Grove,California,United States,2004/04/21,Person,
4404,619,15403,,"Ross, Jeremiah",1954/09/06,M,M,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Coronado,California,United States,2003/12/24,Person,
4987,610,15986,,"Sanchez, Dalton",1954/09/11,S,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Chula Vista,California,United States,2003/06/08,Person,
5888,502,16887,,"Rivera, Cody",1954/08/11,M,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Lemon Grove,California,United States,2003/08/24,Person,
7857,527,18856,,"Green, Thomas",1954/03/15,M,M,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Palo Alto,California,United States,2004/06/25,Person,
7859,505,18858,,"Parker, Miguel",1954/05/05,S,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Lincoln Acres,California,United States,2004/06/21,Person,
9372,546,20371,,"Bryant, Grace",1954/02/17,M,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,San Carlos,California,United States,2003/12/17,Person,
9375,631,20374,,"Adams, Fernando",1954/06/15,M,M,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Fremont,California,United States,2003/12/02,Person,
10330,538,21329,,"Brown, Wyatt",1954/01/02,M,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Redwood City,California,United States,2004/04/13,Person,
10331,538,21330,,"Clark, Isabella",1954/10/04,S,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Redwood City,California,United States,2004/04/19,Person,
11112,470,22111,,"King, Gabriella",1954/11/10,M,F,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Concord,California,United States,2004/06/03,Person,
13433,546,24432,,"Reed, Dalton",1954/06/13,M,M,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,San Carlos,California,United States,2003/11/11,Person,
14199,670,25198,,"Ramirez, Michelle",1954/05/09,M,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Novato,California,United States,2003/09/22,Person,
17294,547,28293,,"Cox, Shelby",1954/02/15,S,F,60000,2,0,Partial High School,Skilled Manual,No Owner,2,North America,Santa Monica,California,United States,2001/10/27,Person,
17295,652,28294,,"Jenkins, Alexis",1954/08/04,S,F,60000,2,0,Partial High School,Skilled Manual,House Owner,2,North America,Long Beach,California,United States,2001/10/27,Person,
86,667,11085,,"Johnson, Emily",1957/07/19,S,F,60000,2,0,High School,Professional,No Owner,2,North America,Newport Beach,California,United States,2004/06/08,Person,
981,547,11980,,"Richardson, Kimberly",1957/12/18,S,F,60000,2,0,High School,Professional,No Owner,2,North America,Santa Monica,California,United States,2004/03/26,Person,
983,688,11982,,"Foster, Alexandra",1957/04/04,S,F,60000,2,0,High School,Professional,House Owner,2,North America,San Diego,California,United States,2004/02/18,Person,
1176,691,12175,,"Powell, Luke",1955/09/13,S,M,60000,2,0,High School,Professional,No Owner,2,North America,Santa Cruz,California,United States,2004/05/20,Person,
2095,707,13094,,"Diaz, Antonio",1957/03/23,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Woodland Hills,California,United States,2004/07/12,Person,
2098,469,13097,,"Hughes, Dalton",1957/05/14,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Colma,California,United States,2003/10/10,Person,
2303,520,13302,,"Torres, Cole",1955/08/18,S,M,60000,2,0,High School,Professional,House Owner,2,North America,Oakland,California,United States,2003/09/02,Person,
2318,653,13317,,"Long, Jeremiah",1954/09/09,S,M,60000,2,0,High School,Professional,House Owner,2,North America,Los Angeles,California,United States,2004/05/26,Person,
2460,688,13459,,"Foster, Devin",1955/07/17,M,M,60000,2,0,High School,Professional,No Owner,2,North America,San Diego,California,United States,2004/05/14,Person,
3294,472,14293,,"Campbell, Kyle",1957/02/15,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Daly City,California,United States,2004/02/19,Person,
3295,625,14294,,"Gray, Steven",1957/11/22,M,M,60000,2,0,High School,Professional,No Owner,2,North America,El Cajon,California,United States,2003/10/27,Person,
3296,570,14295,,"Thomas, Hannah",1957/07/14,S,F,60000,2,0,High School,Professional,House Owner,2,North America,West Covina,California,United States,2003/11/29,Person,
3475,520,14474,,"Murphy, Jacqueline",1955/09/21,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Oakland,California,United States,2004/07/31,Person,
4199,475,15198,,"Watson, Lauren",1957/10/02,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Downey,California,United States,2003/08/11,Person,
4777,667,15776,,"Mitchell, Jesse",1957/09/13,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Newport Beach,California,United States,2003/11/27,Person,
6437,546,17436,,"Ramirez, Evan",1955/07/08,M,M,60000,2,0,High School,Professional,No Owner,2,North America,San Carlos,California,United States,2004/01/09,Person,
6438,584,17437,,"Baker, Natalie",1955/06/19,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Berkeley,California,United States,2003/09/04,Person,
6533,430,17532,,"Patterson, Nathan",1956/05/25,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Beverly Hills,California,United States,2004/01/10,Person,
7410,582,18409,,"Washington, Olivia",1955/09/12,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Bellflower,California,United States,2004/04/01,Person,
7411,494,18410,,"Davis, Joshua",1955/11/21,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Imperial Beach,California,United States,2004/04/02,Person,
7425,631,18424,,"Williams, Samuel",1954/07/12,S,M,60000,2,0,High School,Professional,House Owner,2,North America,Fremont,California,United States,2003/09/09,Person,
7426,625,18425,,"Brooks, Garrett",1954/09/14,M,M,60000,2,0,High School,Professional,No Owner,2,North America,El Cajon,California,United States,2004/03/14,Person,
7506,689,18505,,"Scott, Carol",1957/11/04,M,F,60000,2,0,High School,Professional,No Owner,2,North America,San Francisco,California,United States,2004/07/24,Person,
7508,689,18507,,"Baker, Edward",1957/07/13,M,M,60000,2,0,High School,Professional,No Owner,2,North America,San Francisco,California,United States,2004/07/06,Person,
7510,527,18509,,"Foster, Xavier",1956/04/16,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Palo Alto,California,United States,2003/11/22,Person,
7511,570,18510,,"Washington, Samuel",1956/02/26,S,M,60000,2,0,High School,Professional,House Owner,2,North America,West Covina,California,United States,2003/11/02,Person,
7834,645,18833,,"Baker, Morgan",1955/03/03,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Lakewood,California,United States,2004/06/11,Person,
7836,625,18835,,"Coleman, Isabelle",1955/04/14,S,F,60000,2,0,High School,Professional,House Owner,2,North America,El Cajon,California,United States,2003/08/02,Person,
7946,502,18945,,"Cox, Marcus",1956/06/23,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Lemon Grove,California,United States,2004/06/30,Person,
7947,469,18946,,"Simmons, Brandon",1956/08/08,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Colma,California,United States,2004/02/13,Person,
8703,690,19702,,"Diaz, Edward",1955/10/02,M,M,60000,2,0,High School,Professional,No Owner,2,North America,San Gabriel,California,United States,2003/11/22,Person,
8704,430,19703,,"Baker, Katelyn",1955/10/02,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Beverly Hills,California,United States,2003/08/22,Person,
8811,547,19810,,"Long, Oscar",1957/10/15,S,M,60000,2,0,High School,Professional,House Owner,2,North America,Santa Monica,California,United States,2004/05/14,Person,
8819,488,19818,,"Anderson, Brianna",1956/01/18,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Grossmont,California,United States,2004/02/18,Person,
8820,516,19819,,"Brown, Andrew",1956/05/12,M,M,60000,2,0,High School,Professional,No Owner,2,North America,National City,California,United States,2004/04/26,Person,
8821,505,19820,,"Coleman, Alexandra",1956/03/03,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Lincoln Acres,California,United States,2003/10/21,Person,
9350,670,20349,,"Harris, Nicole",1955/12/12,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Novato,California,United States,2004/01/05,Person,
9464,472,20463,,"Bryant, Jasmine",1957/08/26,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Daly City,California,United States,2004/01/20,Person,
10304,560,21303,,"Jenkins, Sydney",1955/08/14,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Torrance,California,United States,2004/01/29,Person,
10425,625,21424,,"Alexander, Emily",1956/09/04,M,F,60000,2,0,High School,Professional,No Owner,2,North America,El Cajon,California,United States,2004/04/11,Person,
10426,516,21425,,"Hall, Carlos",1956/06/27,M,M,60000,2,0,High School,Professional,No Owner,2,North America,National City,California,United States,2004/01/08,Person,
10427,469,21426,,"Raje, Jon",1956/10/06,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Colma,California,United States,2004/04/19,Person,
11222,469,22221,,"Kumar, Benjamin",1957/10/18,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Colma,California,United States,2004/06/16,Person,
11227,488,22226,,"Sanders, Morgan",1956/10/24,M,F,60000,2,0,High School,Professional,House Owner,2,North America,Grossmont,California,United States,2003/09/19,Person,
11228,443,22227,,"Cai, Barbara",1956/05/21,M,F,60000,2,0,High School,Professional,House Owner,2,North America,Burbank,California,United States,2003/09/27,Person,
11230,443,22229,,"Perry, Wyatt",1956/08/08,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Burbank,California,United States,2004/06/06,Person,
12040,469,23039,,"Scott, Wyatt",1955/07/03,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Colma,California,United States,2003/11/17,Person,
12041,527,23040,,"Morgan, Seth",1955/03/15,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Palo Alto,California,United States,2003/11/25,Person,
12134,652,23133,,"White, Alexis",1957/12/11,M,F,60000,2,0,High School,Professional,House Owner,2,North America,Long Beach,California,United States,2004/03/03,Person,
12140,610,23139,,"Yang, Christian",1956/06/16,S,M,60000,2,0,High School,Professional,No Owner,2,North America,Chula Vista,California,United States,2003/12/08,Person,
12453,688,23452,,"Watson, Eduardo",1957/04/23,M,M,60000,2,0,High School,Professional,House Owner,2,North America,San Diego,California,United States,2003/08/08,Person,
13392,552,24391,,"Washington, Marissa",1956/03/27,M,F,60000,2,0,High School,Professional,House Owner,2,North America,Spring Valley,California,United States,2003/12/01,Person,
14149,610,25148,,"Simmons, Ryan",1957/10/06,M,M,60000,2,0,High School,Professional,No Owner,2,North America,Chula Vista,California,United States,2003/09/01,Person,
14153,643,25152,,"Sanders, Maria",1956/08/19,S,F,60000,2,0,High School,Professional,House Owner,2,North America,La Jolla,California,United States,2003/09/18,Person,
14198,707,25197,,"Perry, Kyle",1954/03/08,M,M,60000,2,0,High School,Professional,House Owner,2,North America,Woodland Hills,California,United States,2003/11/13,Person,
15049,470,26048,,"Oliver, Brad",1956/01/01,M,M,60000,2,0,High School,Professional,House Owner,2,North America,Concord,California,United States,2004/01/26,Person,
15094,625,26093,,"Washington, Nicole",1955/08/10,S,F,60000,2,0,High School,Professional,No Owner,2,North America,El Cajon,California,United States,2002/05/24,Person,
15095,520,26094,,"Butler, Sarah",1955/06/11,M,F,60000,2,0,High School,Professional,No Owner,2,North America,Oakland,California,United States,2002/05/05,Person,
15676,546,26675,,"King, Natalie",1957/03/24,M,F,60000,2,0,High School,Professional,House Owner,2,North America,San Carlos,California,United States,2004/01/20,Person,
